reason,source_doc,reference_page,raw_office,payee,description,amount,detail
duplicate_rows_advisory,113sdoc2,55,APPROPRIATIONS,,PROFESSIONAL STAFF,"40,999.96",appears 2x on same page
duplicate_rows_advisory,113sdoc2,55,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"80,374.92",appears 2x on same page
duplicate_rows_advisory,113sdoc2,55,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"70,999.96",appears 2x on same page
duplicate_rows_advisory,113sdoc2,56,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"83,749.92",appears 5x on same page
duplicate_rows_advisory,113sdoc2,63,MAJORITY CONFERENCE COMMITTEE (D),,ASSOCIATE DIRECTOR,"24,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc2,76,MAJO,,LEADERSHIP AIDE,"30,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc2,104,SECRETARY FOR THE MINORITY (R),,CLOAKROOM ASSISTANT,"24,833.28",appears 2x on same page
duplicate_rows_advisory,113sdoc2,121,SGT @ ARMS - CENTRAL OPERATIONS,,SERVICE WORKER/TRUCK DRIVER,"19,464.96",appears 2x on same page
duplicate_rows_advisory,113sdoc2,121,SGT @ ARMS - CENTRAL OPERATIONS,,PRINTING & REPROGRAPHICS SPECIALIST,"24,029.40",appears 3x on same page
duplicate_rows_advisory,113sdoc2,121,SGT @ ARMS - CENTRAL OPERATIONS,,GENERAL CLEANING TECHNICIAN,"21,987.95",appears 4x on same page
duplicate_rows_advisory,113sdoc2,123,SGT @ ARMS - CAPITOL DIVISION,,DOORKEEPER,"17,519.40",appears 3x on same page
duplicate_rows_advisory,113sdoc2,125,SGT @ ARMS - CAPITOL DIVISION,,DOORKEEPER,"17,519.40",appears 3x on same page
duplicate_rows_advisory,113sdoc2,125,SGT @ ARMS - CAPITOL DIVISION,,PAGE FROM JAN. 28,"4,480.85",appears 8x on same page
duplicate_rows_advisory,113sdoc2,125,SGT @ ARMS - CAPITOL DIVISION,,PAGE TO JAN. 25,"8,179.33",appears 29x on same page
duplicate_rows_advisory,113sdoc2,126,SGT @ ARMS - CAPITOL DIVISION,,PAGE FROM JAN. 28,"4,480.85",appears 21x on same page
duplicate_rows_advisory,113sdoc2,128,SGT @ ARMS - IT SUPPORT SERVICES,,CAPITOL TELEPHONE EXCHANGE OPERATOR,"23,784.96",appears 2x on same page
duplicate_rows_advisory,113sdoc2,128,SGT @ ARMS - IT SUPPORT SERVICES,,CAPITOL TELEPHONE EXCHANGE OPERATOR,"21,843.48",appears 2x on same page
duplicate_rows_advisory,113sdoc2,130,SGT @ ARMS - STAFF OFFICES,,SENIOR PROCUREMENT & CONTRACTING SPECIALIST,"64,257.96",appears 2x on same page
duplicate_rows_advisory,113sdoc2,130,SGT @ ARMS - STAFF OFFICES,,SENIOR HUMAN RESOURCES ADMINISTRATOR,"63,088.44",appears 2x on same page
duplicate_rows_advisory,113sdoc2,131,SGT @ ARMS - STAFF OFFICES,,PRINCIPAL INFORMATION TECHNOLOGY SPECIALIST,"63,088.44",appears 2x on same page
duplicate_rows_advisory,113sdoc2,134,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,PRINCIPAL SOFTWARE SPECIALIST,"69,398.40",appears 2x on same page
duplicate_rows_advisory,113sdoc2,134,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,PRINCIPAL SOFTWARE SPECIALIST,"63,088.44",appears 3x on same page
duplicate_rows_advisory,113sdoc2,134,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,SR INFORMATION TECHNOLOGY MANAGER,"74,948.40",appears 3x on same page
duplicate_rows_advisory,113sdoc2,135,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,SENIOR INFORMATION TECHNICIAN SPECIALIST,"57,499.92",appears 2x on same page
