reason,source_doc,reference_page,raw_office,payee,description,amount,detail
duplicate_rows_advisory,113sdoc17,55,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"39,999.96",appears 3x on same page
duplicate_rows_advisory,113sdoc17,55,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"79,999.92",appears 2x on same page
duplicate_rows_advisory,113sdoc17,55,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"85,657.44",appears 2x on same page
duplicate_rows_advisory,113sdoc17,56,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"83,749.92",appears 6x on same page
duplicate_rows_advisory,113sdoc17,56,APPROPRIATIONS,,PROFESSIONAL STAFF MEMBER,"32,499.96",appears 3x on same page
duplicate_rows_advisory,113sdoc17,77,MAJORITY WHIP (D),,LEADERSHIP AIDE,"30,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc17,102,SECRETARY FOR THE MAJORITY (D),,SUMMER PAGE COORDINATOR FROM JUN. 3 TO AUG. 2,"4,267.46",appears 2x on same page
duplicate_rows_advisory,113sdoc17,105,SECRETARY FOR THE MINORITY (R),,CLOAKROOM ASSISTANT,"30,999.92",appears 2x on same page
duplicate_rows_advisory,113sdoc17,105,SECRETARY FOR THE MINORITY (R),,PAGE COORDINATOR FROM JUN. 6 TO AUG. 2,"5,541.64",appears 2x on same page
duplicate_rows_advisory,113sdoc17,122,SGT @ ARMS - CENTRAL OPERATIONS,,SERVICE WORKER/TRUCK DRIVER,"19,464.96",appears 2x on same page
duplicate_rows_advisory,113sdoc17,122,SGT @ ARMS - CENTRAL OPERATIONS,,PRINTING & REPROGRAPHICS SPECIALIST,"24,029.40",appears 4x on same page
duplicate_rows_advisory,113sdoc17,122,SGT @ ARMS - CENTRAL OPERATIONS,,GENERAL CLEANING TECHNICIAN,"21,411.48",appears 4x on same page
