reason,source_doc,reference_page,raw_office,payee,description,amount,detail
duplicate_rows_advisory,112sdoc7,451,SENATOR MARK BEGICH,,INTERN TO DEC. 16,"3,799.99",appears 2x on same page
duplicate_rows_advisory,112sdoc7,451,SENATOR MARK BEGICH,,INTERN FROM JAN. 1,"3,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,451,SENATOR MARK BEGICH,,INTERN FROM JAN. 20,"3,549.99",appears 2x on same page
duplicate_rows_advisory,112sdoc7,459,SENATOR MICHAEL BENNET,,LEGISLATIVE ASSISTANT,"36,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,460,SENATOR MICHAEL BENNET,,CONSTITUENT ADVOCATE,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,478,SENATOR JEFF BINGAMAN,,INTERN FROM NOV. 23 TO NOV. 30,499.99,appears 2x on same page
duplicate_rows_advisory,112sdoc7,499,SENATOR RICHARD BLUMENTHAL,,CONSTITUENT LIAISON,"17,749.95",appears 2x on same page
duplicate_rows_advisory,112sdoc7,499,SENATOR RICHARD BLUMENTHAL,,CONSTITUENT LIAISON,"15,249.99",appears 3x on same page
duplicate_rows_advisory,112sdoc7,510,SENATOR ROY BLUNT,,LEGISLATIVE ASSISTANT,"27,708.26",appears 2x on same page
duplicate_rows_advisory,112sdoc7,511,SENATOR ROY BLUNT,,FIELD REPRESENTATIVE,"32,760.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,534,SENATOR JOHN BOOZMAN,,LEGISLATIVE ASSISTANT,"24,999.96",appears 3x on same page
duplicate_rows_advisory,112sdoc7,534,SENATOR JOHN BOOZMAN,,PROJECTS DIRECTOR,"24,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,563,SENATOR BARBARA BOXER,,LEGISLATIVE CORRESPONDENT,"19,999.92",appears 3x on same page
duplicate_rows_advisory,112sdoc7,563,SENATOR BARBARA BOXER,,CORRESPONDENCE MANAGER,"19,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,563,SENATOR BARBARA BOXER,,CONSTITUENT REPRESENTATIVE,"18,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,563,SENATOR BARBARA BOXER,,LEGISLATIVE RESEARCH ASSISTANT,"19,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,563,SENATOR BARBARA BOXER,,STAFF ASSISTANT,"15,000.00",appears 4x on same page
duplicate_rows_advisory,112sdoc7,601,SENATOR SHERROD BROWN,,CONSTITUENT SERVICES LIASON,"19,638.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,602,SENATOR SHERROD BROWN,,STAFF ASSISTANT,"13,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,648,SENATOR MARIA CANTWELL,,LEGISLATIVE CORRESPONDENT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,649,SENATOR MARIA CANTWELL,,LEGISLATIVE CORRESPONDENT,"15,999.96",appears 5x on same page
duplicate_rows_advisory,112sdoc7,649,SENATOR MARIA CANTWELL,,STAFF ASSISTANT,"15,000.00",appears 4x on same page
duplicate_rows_advisory,112sdoc7,663,SENATOR BENJAMIN L CARDIN,,CASEWORKER,"30,249.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,664,SENATOR BENJAMIN L CARDIN,,LEGISLATIVE AIDE,"16,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,688,"SENATOR ROBERT CASEY, JR.",,REGIONAL MANAGER,"29,249.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,689,"SENATOR ROBERT CASEY, JR.",,LEGISLATIVE ASSISTANT,"30,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,689,"SENATOR ROBERT CASEY, JR.",,CONSTITUENT ADVOCATE,"17,583.30",appears 2x on same page
duplicate_rows_advisory,112sdoc7,689,"SENATOR ROBERT CASEY, JR.",,STAFF ASSISTANT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,706,SENATOR SAXBY CHAMBLISS,,STAFF ASSISTANT,"18,750.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,747,SENATOR TOM COBURN,,CONSTITUENT SERVICES REPRESENTATIVE,"30,999.96",appears 4x on same page
duplicate_rows_advisory,112sdoc7,747,SENATOR TOM COBURN,,LEGISLATIVE CORRESPONDENT,"21,999.96",appears 3x on same page
duplicate_rows_advisory,112sdoc7,747,SENATOR TOM COBURN,,LEGISLATIVE ASSISTANT,"39,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,748,SENATOR TOM COBURN,,LEGISLATIVE ASSISTANT,"45,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,748,SENATOR TOM COBURN,,STAFF ASSISTANT,"15,999.98",appears 2x on same page
duplicate_rows_advisory,112sdoc7,748,SENATOR TOM COBURN,,FIELD REPRESENTATIVE,"24,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,769,SENATOR THAD COCHRAN,,INTERN FROM JAN. 9,"2,733.33",appears 2x on same page
duplicate_rows_advisory,112sdoc7,769,SENATOR THAD COCHRAN,,INTERN FROM JAN. 12,"2,633.33",appears 3x on same page
duplicate_rows_advisory,112sdoc7,810,SENATOR KENT CONRAD,,DC INTERN FROM DEC. 21 TO DEC. 30,418.88,appears 2x on same page
duplicate_rows_advisory,112sdoc7,810,SENATOR KENT CONRAD,,DC INTERN FROM JAN. 3,"3,686.20",appears 2x on same page
duplicate_rows_advisory,112sdoc7,810,SENATOR KENT CONRAD,,STATE INTERN FROM JAN. 18,"1,717.51",appears 2x on same page
duplicate_rows_advisory,112sdoc7,835,SENATOR BOB CORKER,,CONSTITUENT SERVICES REPRESENTATIVE,"14,206.98",appears 2x on same page
duplicate_rows_advisory,112sdoc7,858,SENATOR JOHN CORNYN,,DEPUTY REGIONAL DIRECTOR,"17,874.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,858,SENATOR JOHN CORNYN,,LEGISLATIVE CORRESPONDENT,"16,499.94",appears 2x on same page
duplicate_rows_advisory,112sdoc7,873,SENATOR MICHAEL D. CRAPO,,LEGISLATIVE CORRESPONDENT,"15,943.44",appears 2x on same page
duplicate_rows_advisory,112sdoc7,873,SENATOR MICHAEL D. CRAPO,,STAFF ASSISTANT,"14,437.44",appears 2x on same page
duplicate_rows_advisory,112sdoc7,873,SENATOR MICHAEL D. CRAPO,,INTERN TO DEC. 9,"2,395.81",appears 2x on same page
duplicate_rows_advisory,112sdoc7,873,SENATOR MICHAEL D. CRAPO,,INTERN TO DEC. 15,"2,058.30",appears 2x on same page
duplicate_rows_advisory,112sdoc7,873,SENATOR MICHAEL D. CRAPO,,INTERN FROM JAN. 17,"2,569.42",appears 3x on same page
duplicate_rows_advisory,112sdoc7,885,SENATOR JIM DEMINT,,LEGISLATIVE ASSISTANT,"38,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,900,SENATOR RICHARD J. DURBIN,,SENATE AIDE,"21,499.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,901,SENATOR RICHARD J. DURBIN,,LEGISLATIVE CORRESPONDENT,"17,499.99",appears 2x on same page
duplicate_rows_advisory,112sdoc7,921,SENATOR MICHAEL B. ENZI,,FIELD REPRESENTATIVE,"34,299.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,922,SENATOR MICHAEL B. ENZI,,INTERN-DC TO DEC. 16,"4,253.33",appears 2x on same page
duplicate_rows_advisory,112sdoc7,922,SENATOR MICHAEL B. ENZI,,DC INTERN FROM JAN. 9,"4,373.33",appears 3x on same page
duplicate_rows_advisory,112sdoc7,936,SENATOR DIANNE FEINSTEIN,,FIELD REPRESENTATIVE,"28,814.40",appears 2x on same page
duplicate_rows_advisory,112sdoc7,936,SENATOR DIANNE FEINSTEIN,,LEGISLATIVE ASSISTANT,"35,833.31",appears 2x on same page
duplicate_rows_advisory,112sdoc7,937,SENATOR DIANNE FEINSTEIN,,FIELD REPRESENTATIVE,"24,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,937,SENATOR DIANNE FEINSTEIN,,LEGISLATIVE CORRESPONDENT,"18,999.96",appears 4x on same page
duplicate_rows_advisory,112sdoc7,937,SENATOR DIANNE FEINSTEIN,,ASSISTANT FIELD REPRESENTATIVE,"22,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,937,SENATOR DIANNE FEINSTEIN,,CONSTITUENT SERVICES REPRESENTATIVE,"18,999.96",appears 3x on same page
duplicate_rows_advisory,112sdoc7,937,SENATOR DIANNE FEINSTEIN,,STAFF ASSISTANT,"15,999.96",appears 6x on same page
duplicate_rows_advisory,112sdoc7,937,SENATOR DIANNE FEINSTEIN,,PRESS SECRETARY,"45,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,951,SENATOR AL FRANKEN,,LEGISLATIVE AIDE,"21,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,952,SENATOR AL FRANKEN,,STAFF ASSISTANT,"15,416.65",appears 2x on same page
duplicate_rows_advisory,112sdoc7,972,SENATOR KIRSTEN GILLIBRAND,,STAFF ASSISTANT,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,972,SENATOR KIRSTEN GILLIBRAND,,CONSTITUENT LIAISON,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,972,SENATOR KIRSTEN GILLIBRAND,,REGIONAL ASSISTANT,"12,499.92",appears 3x on same page
duplicate_rows_advisory,112sdoc7,972,SENATOR KIRSTEN GILLIBRAND,,LEGISLATIVE CORRESPONDENT,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1010,SENATOR CHARLES E. GRASSLEY,,LEGISLATIVE ASSISTANT,"51,162.48",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1010,SENATOR CHARLES E. GRASSLEY,,REGIONAL DIRECTOR,"27,862.44",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1011,SENATOR CHARLES E. GRASSLEY,,INTERN TO DEC. 16,"1,114.66",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1011,SENATOR CHARLES E. GRASSLEY,,INTERN TO DEC. 23,"3,043.33",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1028,SENATOR KAY HAGAN,,STAFF ASSISTANT,"12,499.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1028,SENATOR KAY HAGAN,,REGIONAL CONSTITUENT SERVICES REPRESENTATIVE,"15,999.96",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1055,SENATOR ORRIN G. HATCH,,INTERN TO DEC. 16,"3,272.20",appears 4x on same page
duplicate_rows_advisory,112sdoc7,1055,SENATOR ORRIN G. HATCH,,INTERN TO DEC. 8,"2,342.19",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1055,SENATOR ORRIN G. HATCH,,INTERN FROM JAN. 9,"3,530.53",appears 4x on same page
duplicate_rows_advisory,112sdoc7,1065,SENATOR DEAN HELLER,,LEGISLATIVE CORRESPONDENT,"14,250.00",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1065,SENATOR DEAN HELLER,,REGIONAL REPRESENTATIVE,"19,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1065,SENATOR DEAN HELLER,,LEGISLATIVE ASSISTANT,"40,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1097,SENATOR JAMES M. INHOFE,,STAFF ASSISTANT,"16,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1115,SENATOR DANIEL K. INOUYE,,LEGISLATIVE ASSISTANT,"30,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1125,SENATOR JOHNNY ISAKSON,,SENIOR FIELD REPRESENTATIVE,"22,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1126,SENATOR JOHNNY ISAKSON,,STAFF ASSISTANT,"13,749.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1126,SENATOR JOHNNY ISAKSON,,LEGISLATIVE CORRESPONDENT,"16,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1157,SENATOR MIKE JOHANNS,,LEGISLATIVE CORRESPONDENT,"18,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1170,SENATOR TIM JOHNSON,,LEGISLATIVE ASSISTANT,"34,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1170,SENATOR TIM JOHNSON,,RESEARCH ASSISTANT,"18,036.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1170,SENATOR TIM JOHNSON,,LEGISLATIVE ASSISTANT,"30,374.40",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1171,SENATOR TIM JOHNSON,,INTERN FROM JAN. 17,"2,466.66",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1182,SENATOR RON JOHNSON,,CONSTITUENT SERVICES REPRESENTATIVE,"15,000.00",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1183,SENATOR RON JOHNSON,,INTERN TO DEC. 31,"1,600.98",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1200,SENATOR JOHN F. KERRY,,STAFF ASSISTANT,"13,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1244,SENATOR HERBERT H. KOHL,,REGIONAL REPRESENTATIVE,"39,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1259,SENATOR JON KYL,,LEGISLATIVE CORRESPONDENT,"14,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1259,SENATOR JON KYL,,LEGAL INTERN TO DEC. 16,"1,003.19",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1259,SENATOR JON KYL,,LEGISLATIVE CORRESPONDENT,"13,833.29",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1259,SENATOR JON KYL,,LEGAL INTERN FROM JAN. 17,966.09,appears 2x on same page
duplicate_rows_advisory,112sdoc7,1291,SENATOR PATRICK J. LEAHY,,STAFF ASSISTANT,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1301,SENATOR MIKE LEE,,INTERN TO DEC. 15,"3,645.80",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1301,SENATOR MIKE LEE,,INTERN FROM JAN. 9,"3,986.07",appears 9x on same page
duplicate_rows_advisory,112sdoc7,1301,SENATOR MIKE LEE,,INTERN FROM JAN. 9,"2,733.33",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1357,SENATOR JOHN MCCAIN,,LEGISLATIVE ASSISTANT,"40,907.40",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1358,SENATOR JOHN MCCAIN,,INTERN FROM JAN. 18,709.70,appears 2x on same page
duplicate_rows_advisory,112sdoc7,1366,SENATOR CLAIRE MCCASKILL,,POLICY AIDE,"19,999.92",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1366,SENATOR CLAIRE MCCASKILL,,CONSTITUENT SERVICES REPRESENTATIVE,"16,575.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1380,"SENATOR A. MITCHELL MCCONNELL, JR.",,FIELD REPRESENTATIVE,"34,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1381,"SENATOR A. MITCHELL MCCONNELL, JR.",,LEGISLATIVE CORRESPONDENT,"16,249.92",appears 5x on same page
duplicate_rows_advisory,112sdoc7,1381,"SENATOR A. MITCHELL MCCONNELL, JR.",,STAFF ASSISTANT,"15,000.00",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1381,"SENATOR A. MITCHELL MCCONNELL, JR.",,INTERN TO DEC. 16,"2,586.27",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1381,"SENATOR A. MITCHELL MCCONNELL, JR.",,INTERN FROM JAN. 17,"3,597.18",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1391,SENATOR ROBERT MENENDEZ,,LEGISLATIVE CORRESPONDENT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1391,SENATOR ROBERT MENENDEZ,,STAFF ASSISTANT FROM NOV. 1,"12,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1401,SENATOR JEFF MERKLEY,,FIELD REPRESENTATIVE,"25,083.30",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1426,SENATOR JERRY MORAN,,LEGISLATIVE ASSISTANT,"28,666.63",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1427,SENATOR JERRY MORAN,,DISTRICT REPRESENTATIVE,"25,666.61",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1427,SENATOR JERRY MORAN,,INTERN TO DEC. 9,"3,848.63",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1427,SENATOR JERRY MORAN,,INTERN FROM JAN. 17,"4,127.52",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1445,SENATOR LISA MURKOWSKI,,INTERN TO DEC. 16,"1,161.07",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1456,SENATOR PATTY MURRAY,,LEGISLATIVE AIDE,"19,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1457,SENATOR PATTY MURRAY,,LEGISLATIVE AIDE,"18,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1475,SENATOR BEN NELSON,,DEPUTY LEGISLATIVE ASSISTANT,"17,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1475,SENATOR BEN NELSON,,INTERN TO DEC. 16,"3,512.87",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1489,SENATOR BILL NELSON,,STAFF ASSISTANT,"11,724.96",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1489,SENATOR BILL NELSON,,STAFF ASSISTANT,"14,263.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1489,SENATOR BILL NELSON,,STAFF ASSISTANT,"9,249.96",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1489,SENATOR BILL NELSON,,STAFF ASSISTANT,"11,475.00",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1489,SENATOR BILL NELSON,,LEGISLATIVE CORRESPONDENT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1514,SENATOR RAND PAUL,,STAFF ASSISTANT,"14,624.97",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1553,SENATOR MARK PRYOR,,DEPUTY STATE DIRECTOR,"43,503.48",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1554,SENATOR MARK PRYOR,,LEGISLATIVE CORRESPONDENT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1554,SENATOR MARK PRYOR,,STAFF ASSISTANT,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1565,SENATOR JOHN F. REED,,SENATE AIDE,"36,024.48",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1565,SENATOR JOHN F. REED,,LEGISLATIVE ASSISTANT,"34,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1575,SENATOR HARRY REID,,REGIONAL REPRESENTATIVE,"18,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1583,SENATOR JAMES E. RISCH,,LEGISLATIVE ASSISTANT,"32,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1583,SENATOR JAMES E. RISCH,,CONSTITUENT SERVICES REPRESENTATIVE,"17,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1584,SENATOR JAMES E. RISCH,,CONSTITUENT SERVICES REPRESENTATIVE,"17,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1584,SENATOR JAMES E. RISCH,,INTERN TO DEC. 16,"2,533.33",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1584,SENATOR JAMES E. RISCH,,INTERN FROM JAN. 17,"2,466.66",appears 3x on same page
duplicate_rows_advisory,112sdoc7,1593,SENATOR PAT ROBERTS,,LEGISLATIVE ASSISTANT,"27,499.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1605,"SENATOR JOHN D. ROCKEFELLER, IV",,STAFF ASSISTANT,"18,478.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1606,"SENATOR JOHN D. ROCKEFELLER, IV",,LEGISLATIVE CORRESPONDENT,"18,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1614,SENATOR MARCO RUBIO,,LEGISLATIVE ASSISTANT,"39,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1615,SENATOR MARCO RUBIO,,LEGISLATIVE CORRESPONDENT,"17,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1615,SENATOR MARCO RUBIO,,REGIONAL DIRECTOR,"34,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1632,SENATOR BERNARD SANDERS,,STAFF ASSISTANT,"16,497.64",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1632,SENATOR BERNARD SANDERS,,LEGISLATIVE ASSISTANT FROM JAN. 9,"13,666.66",appears 2x on same page
duplicate_rows_advisory,112sdoc7,1687,SENATOR RICHARD C. SHELBY,,RECEPTIONIST,"18,999.96",appears 2x on same page
