reason,source_doc,reference_page,raw_office,payee,description,amount,detail
duplicate_rows_advisory,113sdoc22,142,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,ACCOUNTS PAYABLE SPECIALIST,"22,747.67",appears 2x on same page
duplicate_rows_advisory,113sdoc22,145,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,,REALTIME CAPTIONER,"72,891.14",appears 2x on same page
duplicate_rows_advisory,113sdoc22,145,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,,REPORTER OF DEBATES,"72,891.14",appears 2x on same page
duplicate_rows_advisory,113sdoc22,146,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,,OFFICIAL REPORTER OF DEBATES,"65,827.46",appears 2x on same page
duplicate_rows_advisory,113sdoc22,185,CONSULTANTS,,POLICY ADVISOR,"85,657.45",appears 2x on same page
duplicate_rows_advisory,113sdoc22,185,CONSULTANTS,,LEGAL COUNSEL,"85,657.45",appears 2x on same page
duplicate_rows_advisory,113sdoc22,211,RESOLUTION & REORGANIZATION RESERVE,,FIELD REPRESENTATIVE FROM FEB. 7 TO FEB. 24,"1,525.00",appears 3x on same page
duplicate_rows_advisory,113sdoc22,211,RESOLUTION & REORGANIZATION RESERVE,,ASSISTANT TO ARCHIVIST FROM FEB. 7,"2,083.32",appears 2x on same page
duplicate_rows_advisory,113sdoc22,211,RESOLUTION & REORGANIZATION RESERVE,,ASSISTANT TO ARCHIVIST FROM FEB. 7,"3,749.98",appears 2x on same page
duplicate_rows_advisory,113sdoc22,378,SENATOR KELLY AYOTTE,,SPECIAL ASSISTANT FOR CASEWORK AND PROJECTS,"22,500.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,378,SENATOR KELLY AYOTTE,,LEGISLATIVE CORRESPONDENT,"17,749.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,409,SENATOR JOHN BARRASSO,,FIELD ASSISTANT,"14,250.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,409,SENATOR JOHN BARRASSO,,INTERN TO DEC. 20,"4,266.66",appears 3x on same page
duplicate_rows_advisory,113sdoc22,422,SENATOR MAX BAUCUS,,FIELD REPRESENTATIVE TO FEB. 6,"15,341.62",appears 4x on same page
duplicate_rows_advisory,113sdoc22,422,SENATOR MAX BAUCUS,,ASSISTANT TO ARCHIVIST FROM FEB. 5 TO FEB. 6,"1,805.54",appears 2x on same page
duplicate_rows_advisory,113sdoc22,422,SENATOR MAX BAUCUS,,ASSISTANT TO ARCHIVIST FROM FEB. 5 TO FEB. 6,138.89,appears 2x on same page
duplicate_rows_advisory,113sdoc22,429,SENATOR MARK BEGICH,,LEGISLATIVE AIDE,"19,543.27",appears 2x on same page
duplicate_rows_advisory,113sdoc22,430,SENATOR MARK BEGICH,,INTERN TO DEC. 20,"4,000.00",appears 3x on same page
duplicate_rows_advisory,113sdoc22,430,SENATOR MARK BEGICH,,INTERN FROM JAN. 14,"3,850.00",appears 4x on same page
duplicate_rows_advisory,113sdoc22,439,SENATOR MICHAEL BENNET,,CONSTITUENT ADVOCATE,"15,075.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,453,SENATOR RICHARD BLUMENTHAL,,CONSTITUENT LIAISON,"15,999.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,453,SENATOR RICHARD BLUMENTHAL,,RESEARCH AIDE/OUTREACH ORGANIZER,"19,999.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,468,SENATOR ROY BLUNT,,FIELD REPRESENTATIVE,"32,760.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,495,SENATOR JOHN BOOZMAN,,PROJECTS DIRECTOR,"25,124.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,496,SENATOR JOHN BOOZMAN,,LEGISLATIVE CORRESPONDENT,"18,761.61",appears 3x on same page
duplicate_rows_advisory,113sdoc22,496,SENATOR JOHN BOOZMAN,,FIELD REPRESENTATIVE,"17,587.46",appears 2x on same page
duplicate_rows_advisory,113sdoc22,516,SENATOR BARBARA BOXER,,LEGISLATIVE CORRESPONDENT,"19,999.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,516,SENATOR BARBARA BOXER,,CONSTITUENT REPRESENTATIVE,"18,999.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,516,SENATOR BARBARA BOXER,,STAFF ASSISTANT,"15,624.98",appears 6x on same page
duplicate_rows_advisory,113sdoc22,533,SENATOR SHERROD BROWN,,LEGISLATIVE CORRESPONDENT,"18,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,533,SENATOR SHERROD BROWN,,INTERN FROM MAR. 4 TO MAR. 10,"2,250.01",appears 2x on same page
duplicate_rows_advisory,113sdoc22,552,SENATOR RICHARD BURR,,INTERN FROM JAN. 6,"4,250.00",appears 3x on same page
duplicate_rows_advisory,113sdoc22,560,SENATOR MARIA CANTWELL,,LEGISLATIVE ASSISTANT,"32,499.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,561,SENATOR MARIA CANTWELL,,STAFF ASSISTANT,"15,416.64",appears 2x on same page
duplicate_rows_advisory,113sdoc22,575,SENATOR BENJAMIN L CARDIN,,LEGISLATIVE AIDE,"17,124.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,593,"SENATOR ROBERT CASEY, JR.",,REGIONAL MANAGER,"30,499.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,593,"SENATOR ROBERT CASEY, JR.",,SENIOR POLICY ADVISOR,"31,666.64",appears 2x on same page
duplicate_rows_advisory,113sdoc22,610,SENATOR SAXBY CHAMBLISS,,STAFF ASSISTANT,"16,833.70",appears 2x on same page
duplicate_rows_advisory,113sdoc22,650,SENATOR TOM COBURN,,CONSTITUENT SERVICES REPRESENTATIVE,"32,249.94",appears 3x on same page
duplicate_rows_advisory,113sdoc22,651,SENATOR TOM COBURN,,LEGISLATIVE CORRESPONDENT FROM MAR. 4,"2,624.99",appears 2x on same page
duplicate_rows_advisory,113sdoc22,665,SENATOR THAD COCHRAN,,INTERN TO DEC. 13,"2,433.33",appears 2x on same page
duplicate_rows_advisory,113sdoc22,665,SENATOR THAD COCHRAN,,INTERN FROM JAN. 6,"2,833.33",appears 2x on same page
duplicate_rows_advisory,113sdoc22,684,SENATOR SUSAN M. COLLINS,,INTERN FROM JAN. 22,"4,312.50",appears 2x on same page
duplicate_rows_advisory,113sdoc22,738,SENATOR JOHN CORNYN,,STAFF ASSISTANT,"15,375.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,750,SENATOR MICHAEL D. CRAPO,,INTERN TO DEC. 13,"2,108.87",appears 2x on same page
duplicate_rows_advisory,113sdoc22,750,SENATOR MICHAEL D. CRAPO,,INTERN FROM JAN. 6,"3,022.20",appears 4x on same page
duplicate_rows_advisory,113sdoc22,776,SENATOR JOE DONNELLY,,REGIONAL DIRECTOR,"24,999.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,777,SENATOR JOE DONNELLY,,STAFF ASSISTANT,"17,499.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,777,SENATOR JOE DONNELLY,,LEGISLATIVE CORRESPONDENT,"19,999.93",appears 3x on same page
duplicate_rows_advisory,113sdoc22,777,SENATOR JOE DONNELLY,,REGIONAL DIRECTOR,"24,999.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,798,SENATOR RICHARD J. DURBIN,,STAFF ASSISTANT,"16,582.50",appears 4x on same page
duplicate_rows_advisory,113sdoc22,798,SENATOR RICHARD J. DURBIN,,LEGISLATIVE AIDE,"20,099.93",appears 3x on same page
duplicate_rows_advisory,113sdoc22,798,SENATOR RICHARD J. DURBIN,,LEGISLATIVE CORRESPONDENT,"17,587.46",appears 2x on same page
duplicate_rows_advisory,113sdoc22,798,SENATOR RICHARD J. DURBIN,,US SENATE AIDE,"16,582.50",appears 3x on same page
duplicate_rows_advisory,113sdoc22,798,SENATOR RICHARD J. DURBIN,,STAFF ASSISTANT,"16,079.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,810,SENATOR MICHAEL B. ENZI,,INTERN-DC FROM JAN. 6,"4,533.33",appears 2x on same page
duplicate_rows_advisory,113sdoc22,818,SENATOR DIANNE FEINSTEIN,,FIELD REPRESENTATIVE,"25,124.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,819,SENATOR DIANNE FEINSTEIN,,LEGISLATIVE CORRESPONDENT,"19,094.96",appears 6x on same page
duplicate_rows_advisory,113sdoc22,819,SENATOR DIANNE FEINSTEIN,,CONSTITUENT SERVICES REPRESENTATIVE,"19,094.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,819,SENATOR DIANNE FEINSTEIN,,STAFF ASSISTANT,"16,079.96",appears 4x on same page
duplicate_rows_advisory,113sdoc22,827,SENATOR DEB FISCHER,,CONSTITUENT SERVICES REPRESENTATIVE,"22,072.44",appears 3x on same page
duplicate_rows_advisory,113sdoc22,827,SENATOR DEB FISCHER,,STAFF ASSISTANT,"15,600.00",appears 4x on same page
duplicate_rows_advisory,113sdoc22,827,SENATOR DEB FISCHER,,LEGISLATIVE CORRESPONDENT,"18,519.98",appears 2x on same page
duplicate_rows_advisory,113sdoc22,837,SENATOR JEFF FLAKE,,STAFF ASSISTANT,"18,000.11",appears 2x on same page
duplicate_rows_advisory,113sdoc22,847,SENATOR AL FRANKEN,,STAFF ASSISTANT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,859,SENATOR KIRSTEN GILLIBRAND,,LEGISLATIVE AIDE,"15,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,860,SENATOR KIRSTEN GILLIBRAND,,REGIONAL ASSISTANT,"12,499.93",appears 4x on same page
duplicate_rows_advisory,113sdoc22,884,SENATOR CHARLES E. GRASSLEY,,LEGISLATIVE ASSISTANT,"51,418.30",appears 2x on same page
duplicate_rows_advisory,113sdoc22,884,SENATOR CHARLES E. GRASSLEY,,REGIONAL DIRECTOR,"28,001.79",appears 2x on same page
duplicate_rows_advisory,113sdoc22,893,SENATOR KAY HAGAN,,SENIOR CONSTITUENT SERVICES REPRESENTATIVE,"27,491.41",appears 2x on same page
duplicate_rows_advisory,113sdoc22,909,SENATOR TOM HARKIN,,STAFF ASSISTANT,"18,166.64",appears 2x on same page
duplicate_rows_advisory,113sdoc22,909,SENATOR TOM HARKIN,,STAFF ASSISTANT,"19,666.64",appears 3x on same page
duplicate_rows_advisory,113sdoc22,915,SENATOR ORRIN G. HATCH,,STAFF ASSISTANT,"15,000.00",appears 3x on same page
duplicate_rows_advisory,113sdoc22,915,SENATOR ORRIN G. HATCH,,INTERN TO DEC. 13,"3,143.03",appears 2x on same page
duplicate_rows_advisory,113sdoc22,915,SENATOR ORRIN G. HATCH,,INTERN FROM JAN. 6,"3,659.70",appears 7x on same page
duplicate_rows_advisory,113sdoc22,924,SENATOR MARTIN HEINRICH,,LEGISLATIVE ASSISTANT,"35,187.43",appears 2x on same page
duplicate_rows_advisory,113sdoc22,934,SENATOR HEIDI HEITKAMP,,LEGISLATIVE CORRESPONDENT,"17,558.28",appears 4x on same page
duplicate_rows_advisory,113sdoc22,935,SENATOR HEIDI HEITKAMP,,FIELD REPRESENTATIVE,"20,066.61",appears 2x on same page
duplicate_rows_advisory,113sdoc22,935,SENATOR HEIDI HEITKAMP,,OFFICE MANAGER,"15,050.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,935,SENATOR HEIDI HEITKAMP,,INTERN,"6,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,935,SENATOR HEIDI HEITKAMP,,INTERN FROM JAN. 13,"2,599.99",appears 2x on same page
duplicate_rows_advisory,113sdoc22,961,SENATOR JOHN HOEVEN,,LEGISLATIVE AIDE,"20,499.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,974,SENATOR JAMES M. INHOFE,,LEGISLATIVE CORRESPONDENT,"18,030.00",appears 3x on same page
duplicate_rows_advisory,113sdoc22,999,SENATOR JOHNNY ISAKSON,,SENIOR FIELD REPRESENTATIVE,"23,625.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1000,SENATOR JOHNNY ISAKSON,,CONSTITUENT SERVICES REPRESENTATIVE,"13,749.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1023,SENATOR MIKE JOHANNS,,INTERN FROM JAN. 6,"1,572.50",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1033,SENATOR TIM JOHNSON,,INTERN FROM JAN. 10,"2,699.99",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1044,SENATOR RON JOHNSON,,REGIONAL DIRECTOR,"25,124.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,1045,SENATOR RON JOHNSON,,STAFF ASSISTANT,"15,075.00",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1056,SENATOR TIM KAINE,,LEGISLATIVE CORRESPONDENT,"17,756.64",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1056,SENATOR TIM KAINE,,LEGISLATIVE CORRESPONDENT,"18,092.43",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1057,SENATOR TIM KAINE,,INTERN FROM OCT. 30 TO JAN. 31,"1,263.86",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1068,SENATOR ANGUS KING,,REGIONAL REPRESENTATIVE,"32,906.22",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1069,SENATOR ANGUS KING,,INTERN FROM JAN. 7,"4,049.99",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1098,SENATOR AMY KLOBUCHAR,,OUTREACH DIRECTOR,"23,366.24",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1099,SENATOR AMY KLOBUCHAR,,STAFF ASSISTANT,"16,582.50",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1137,SENATOR PATRICK J. LEAHY,,STAFF ASSISTANT,"15,075.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1137,SENATOR PATRICK J. LEAHY,,STAFF ASSISTANT,"16,079.96",appears 3x on same page
duplicate_rows_advisory,113sdoc22,1137,SENATOR PATRICK J. LEAHY,,INTERN FROM JAN. 17,"2,261.09",appears 3x on same page
duplicate_rows_advisory,113sdoc22,1137,SENATOR PATRICK J. LEAHY,,FALL INTERN TO DEC. 20,"4,888.85",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1147,SENATOR MIKE LEE,,INTERN TO DEC. 13,"3,548.57",appears 5x on same page
duplicate_rows_advisory,113sdoc22,1147,SENATOR MIKE LEE,,INTERN FROM JAN. 7,"3,360.00",appears 5x on same page
duplicate_rows_advisory,113sdoc22,1155,SENATOR CARL LEVIN,,STAFF ASSISTANT FROM DEC. 17,"8,958.32",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1169,SENATOR JOE MANCHIN,,CASEWORKER,"21,999.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1181,SENATOR EDWARD MARKEY,,SENATE AIDE,"13,999.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1181,SENATOR EDWARD MARKEY,,SENIOR POLICY ADVISOR,"49,999.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1187,SENATOR JOHN MCCAIN,,LEGISLATIVE ASSISTANT,"43,717.50",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1188,SENATOR JOHN MCCAIN,,STAFF ASSISTANT,"14,069.93",appears 3x on same page
duplicate_rows_advisory,113sdoc22,1208,"SENATOR A. MITCHELL MCCONNELL, JR.",,CONSTITUENT SERVICES REPRESENTATIVE,"18,999.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1209,"SENATOR A. MITCHELL MCCONNELL, JR.",,STAFF ASSISTANT,"15,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1209,"SENATOR A. MITCHELL MCCONNELL, JR.",,LEGISLATIVE CORRESPONDENT,"16,249.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1209,"SENATOR A. MITCHELL MCCONNELL, JR.",,INTERN TO DEC. 13,"3,548.57",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1209,"SENATOR A. MITCHELL MCCONNELL, JR.",,INTERN FROM JAN. 13,"3,791.63",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1220,SENATOR ROBERT MENENDEZ,,LEGISLATIVE CORRESPONDENT,"17,249.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1228,SENATOR JEFF MERKLEY,,CONSTITUENT SERVICES REPRESENTATIVE,"20,499.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1240,SENATOR BARBARA A. MIKULSKI,,LEGISLATIVE CORRESPONDENT,"16,666.64",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1252,SENATOR JERRY MORAN,,INTERN FROM JAN. 6,"4,741.07",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1271,SENATOR CHRIS MURPHY,,LEGISLATIVE ASSISTANT,"30,750.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1272,SENATOR CHRIS MURPHY,,STAFF ASSISTANT,"17,249.95",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1282,SENATOR PATTY MURRAY,,LEGISLATIVE AIDE,"18,624.97",appears 3x on same page
duplicate_rows_advisory,113sdoc22,1297,SENATOR BILL NELSON,,STAFF ASSISTANT,"9,342.44",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1297,SENATOR BILL NELSON,,STAFF ASSISTANT,"11,867.45",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1315,SENATOR RAND PAUL,,STAFF ASSISTANT,"15,750.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1316,SENATOR RAND PAUL,,INTERN TO DEC. 20,"3,466.66",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1316,SENATOR RAND PAUL,,INTERN FROM JAN. 6,"3,683.33",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1338,SENATOR ROB PORTMAN,,STAFF ASSISTANT,"16,499.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1348,SENATOR MARK PRYOR,,DEPUTY STATE DIRECTOR,"43,503.48",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1348,SENATOR MARK PRYOR,,LEGISLATIVE ASSISTANT,"22,500.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1359,SENATOR JOHN F. REED,,SENATE AIDE,"36,144.48",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1360,SENATOR JOHN F. REED,,LEGISLATIVE CORRESPONDENT FROM MAR. 18,"1,300.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1377,SENATOR JAMES E. RISCH,,LEGISLATIVE ASSISTANT,"45,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1377,SENATOR JAMES E. RISCH,,REGIONAL DIRECTOR,"28,999.93",appears 3x on same page
duplicate_rows_advisory,113sdoc22,1378,SENATOR JAMES E. RISCH,,INTERN TO DEC. 13,"2,433.33",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1378,SENATOR JAMES E. RISCH,,INTERN FROM JAN. 13,"2,599.99",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1387,SENATOR PAT ROBERTS,,LEGISLATIVE ASSISTANT,"25,124.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1396,"SENATOR JOHN D. ROCKEFELLER, IV",,ARCHIVES ASSISTANT FROM JAN. 2,"4,248.32",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1404,SENATOR MARCO RUBIO,,REGIONAL DIRECTOR,"34,999.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1417,SENATOR BERNARD SANDERS,,STAFF ASSISTANT,"16,562.44",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1417,SENATOR BERNARD SANDERS,,INTERN FROM JAN. 13,"3,958.47",appears 3x on same page
duplicate_rows_advisory,113sdoc22,1426,SENATOR BRIAN SCHATZ,,FIELD REPRESENTATIVE,"6,030.00",appears 5x on same page
duplicate_rows_advisory,113sdoc22,1426,SENATOR BRIAN SCHATZ,,STAFF ASSISTANT,"21,570.80",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1427,SENATOR BRIAN SCHATZ,,STAFF ASSISTANT,"17,587.46",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1427,SENATOR BRIAN SCHATZ,,INTERN FROM JAN. 13,720.37,appears 4x on same page
duplicate_rows_advisory,113sdoc22,1436,SENATOR CHARLES E. SCHUMER,,STAFF ASSISTANT,"12,499.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1452,SENATOR TIM SCOTT,,REGIONAL DIRECTOR,"34,999.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1453,SENATOR TIM SCOTT,,CONSTITUENT SERVICES REPRESENTATIVE,"22,500.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1462,"SENATOR JEFFERSON B. SESSIONS, III",,LEGISLATIVE COUNSEL TO OCT. 23,"2,875.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1472,SENATOR JEANNE SHAHEEN,,STAFF ASSISTANT,"15,499.98",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1491,SENATOR DEBBIE A. STABENOW,,CONSTITUENT SERVICE REPRESENTATIVE,"25,687.50",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1491,SENATOR DEBBIE A. STABENOW,,STAFF ASSISTANT,"20,624.97",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1492,SENATOR DEBBIE A. STABENOW,,STAFF ASSISTANT,"16,749.99",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1500,SENATOR JON TESTER,,REGIONAL DIRECTOR,"26,000.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1500,SENATOR JON TESTER,,FIELD REPRESENTATIVE,"18,833.32",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1500,SENATOR JON TESTER,,REGIONAL DIRECTOR,"27,999.93",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1513,SENATOR JOHN R. THUNE,,STAFF ASSISTANT,"15,416.64",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1513,SENATOR JOHN R. THUNE,,INTERN TO DEC. 20,"2,666.66",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1513,SENATOR JOHN R. THUNE,,INTERN FROM JAN. 7,"2,799.99",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1523,SENATOR PATRICK J.TOOMEY,,LEGISLATIVE CORRESPONDENT,"17,587.46",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1523,SENATOR PATRICK J.TOOMEY,,STAFF ASSISTANT,"15,075.00",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1523,SENATOR PATRICK J.TOOMEY,,LEGISLATIVE CORRESPONDENT,"16,079.96",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1523,SENATOR PATRICK J.TOOMEY,,STAFF ASSISTANT FROM DEC. 2,"9,991.66",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1537,SENATOR MARK UDALL (CO),,REGIONAL DIRECTOR,"24,878.77",appears 4x on same page
duplicate_rows_advisory,113sdoc22,1537,SENATOR MARK UDALL (CO),,CONSTITUENT SERVICES ADVOCATE,"16,833.70",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1538,SENATOR MARK UDALL (CO),,LEGISLATIVE CORRESPONDENT,"20,401.43",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1549,SENATOR TOM UDALL (NM),,FIELD REPRESENTATIVE,"25,124.95",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1550,SENATOR TOM UDALL (NM),,STAFF ASSISTANT,"15,248.08",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1550,SENATOR TOM UDALL (NM),,CONSTITUENT SERVICES REPRESENTATIVE,"16,582.50",appears 2x on same page
duplicate_rows_advisory,113sdoc22,1564,SENATOR DAVID VITTER,,STAFF ASSISTANT,"15,000.00",appears 2x on same page
