reason,source_doc,reference_page,raw_office,payee,description,amount,detail
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,OKLAHOMA STATE UNIVERSITY,RECORDS ARCHIVAL,"$52,696.37",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,UNIVERSITY OF DELAWARE,RECORDS ARCHIVAL,"$10,556.40",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,STANFORD UNIVERSITY,RECORDS ARCHIVAL,"$222,390.81",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,THE UNIVERSITY OF VERMONT,RECORDS ARCHIVAL,"$135,097.90",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,THE UNIVERSITY OF ALABAMA,RECORDS ARCHIVAL,"$135,927.60",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,OKLAHOMA STATE UNIVERSITY,RECORDS ARCHIVAL,"$32,827.67",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,UNIVERSITY OF DELAWARE,RECORDS ARCHIVAL,"$54,964.43",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,THE UNIVERSITY OF VERMONT,RECORDS ARCHIVAL,"$93,204.89",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,STANFORD UNIVERSITY,RECORDS ARCHIVAL,"$172,917.44",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,THE UNIVERSITY OF ALABAMA,RECORDS ARCHIVAL,"$156,139.88",
contaminated_office_name,119sdoc6,345,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,OKLAHOMA STATE UNIVERSITY,RECORDS ARCHIVAL,"$32,819.15",
contaminated_office_name,119sdoc6,432,SAA - JOINT AUDIBLE WARNING SYSTEM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,MOTOROLA SOLUTIONS INC,TRAIN/ORIENT/CONFERENCE FEES,"$62,067.91",
contaminated_office_name,119sdoc6,432,SAA - JOINT AUDIBLE WARNING SYSTEM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,MOTOROLA SOLUTIONS INC,VOICE AND DATA COMM EQUIPMENT,"$96,393.44",
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$143.54,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,"$1,752.31",
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,"NON-FEDERAL FAC MAINT, REPAIR",$798.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,$157.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,$695.25,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$732.56,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,"AUDIO, VISUAL EQUIP MAINT",$285.76,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,"$2,730.00",
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,"$2,730.00",
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,$901.60,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$282.70,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$540.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,$605.95,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,$780.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$67.15,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,PHYSICAL SECURITY,"$1,150.00",
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,"$1,020.00",
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,"$1,053.19",
contaminated_office_name,119sdoc6,437,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$856.95,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$639.11,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$139.61,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,CITIBANK - PURCHASE CARD,MONITORING AND GUARD SERVICES,$300.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,FINANCIAL CLERK US SENATE,MONITORING AND GUARD SERVICES,-$811.34,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,FINANCIAL CLERK US SENATE,PHYSICAL SECURITY,"-$1,935.45",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,FINANCIAL CLERK US SENATE,MONITORING AND GUARD SERVICES,"-$2,606.17",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,FINANCIAL CLERK US SENATE,PHYSICAL SECURITY,"-$14,127.86",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,BUDGET HOLDINGS LLC,PHYSICAL SECURITY,"$5,334.50",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,NEWPORT GATES LLC,PHYSICAL SECURITY,"$40,133.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$3,560.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,$300.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$2,815.63",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$7,333.47",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$2,000.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$36,736.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$1,130.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,$471.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$1,650.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,$800.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,$125.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$1,217.81",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$1,080.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$6,882.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$1,681.60",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,$64.84,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,$180.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$1,107.41",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,BOA CONSTRUCTION INC,PHYSICAL SECURITY,"$26,763.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$47,509.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,PARAGON BUILDERS LLC,PHYSICAL SECURITY,"$16,015.39",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$28,725.88",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,"$18,130.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,WILLCO HOMES LLC,PHYSICAL SECURITY,$840.00,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,JOHNSON CONTROLS SECURITY SOLUTIONS LLC,MONITORING AND GUARD SERVICES,$880.22,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,JOHNSON CONTROLS SECURITY SOLUTIONS LLC,MONITORING AND GUARD SERVICES,$886.14,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,NEWPORT GATES LLC,PHYSICAL SECURITY,"$45,620.00",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,MONITORING AND GUARD SERVICES,$399.81,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,PHYSICAL SECURITY,"$8,922.62",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,MONITORING AND GUARD SERVICES,$607.93,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,PHYSICAL SECURITY,"$13,313.31",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,A YARD AND A HALF LANDSCAPE COOPERATIVE,PHYSICAL SECURITY,"$22,208.82",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,MBN PROPERTIES LLC,PHYSICAL SECURITY,"$3,800.37",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,HAMMERSMITH INC.,PHYSICAL SECURITY,"$97,213.50",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,LEVI SPRAGUE,PHYSICAL SECURITY,"$36,975.27",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,MONITORING AND GUARD SERVICES,$374.80,
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,PHYSICAL SECURITY,"$2,409.14",
contaminated_office_name,119sdoc6,438,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,MONITORING AND GUARD SERVICES,"$1,349.47",
contaminated_office_name,119sdoc6,439,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,PHYSICAL SECURITY,"$17,843.78",
contaminated_office_name,119sdoc6,439,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,MONITORING AND GUARD SERVICES,"$1,264.43",
contaminated_office_name,119sdoc6,439,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,PHYSICAL SECURITY,"$13,670.76",
contaminated_office_name,119sdoc6,439,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,THE ADT SECURITY CORPORATION,MONITORING AND GUARD SERVICES,$714.58,
