reason,source_doc,reference_page,raw_office,payee,description,amount,detail
unparseable_date,118sdoc13,238,FEDERAL EMPLOYEES COMPENSATION ACCOUNT,,BENEFITS FOR FORMER PERSONNEL,"$82,538.92",end_date=BENEFITS FOR FORMER PERSONNEL
unparseable_date,118sdoc13,258,RESERVE FOR CONTINGENCIES,,BENEFITS FOR FORMER PERSONNEL,"$146,469.38",end_date=BENEFITS FOR FORMER PERSONNEL
contaminated_office_name,118sdoc13,353,SECRETARY - FINANCIAL SYSTEM MODERNIZATION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,ADVANCE DIGITAL SYSTEMS INC.,TECHNICAL SUPPORT,"$100,346.27",
contaminated_office_name,118sdoc13,353,SECRETARY - FINANCIAL SYSTEM MODERNIZATION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"BART & ASSOCIATES, LLC",TECHNICAL SUPPORT,"$89,743.03",
contaminated_office_name,118sdoc13,353,SECRETARY - FINANCIAL SYSTEM MODERNIZATION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,ADVANCE DIGITAL SYSTEMS INC.,TECHNICAL SUPPORT,"$191,752.30",
contaminated_office_name,118sdoc13,353,SECRETARY - FINANCIAL SYSTEM MODERNIZATION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,ADVANCE DIGITAL SYSTEMS INC.,TECHNICAL SUPPORT,"$187,380.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"WILLIAM A. LEWIN, CONSERVATOR, LLC",CONSERVATION SERVICES,$750.00,
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC",CONSERVATION SERVICES,"$35,813.25",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,FALLON & WILKINSON LLC,CONSERVATION SERVICES,"$5,438.50",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,FALLON & WILKINSON LLC,"STUDIES, ANALYSES, & EVALS",$988.75,
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,VON BAEYER CONSERVATION LLC,CONSERVATION SERVICES,"$4,017.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC",CONSERVATION SERVICES,"$26,768.25",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC",CONSERVATION SERVICES,"$7,953.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC","STUDIES, ANALYSES, & EVALS","$5,917.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,CHRISTOPHER SHELTON CONSERVATION LLC,CONSERVATION SERVICES,"$2,496.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC",CONSERVATION SERVICES,"$23,777.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC",CONSERVATION SERVICES,"$13,666.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC",CONSERVATION SERVICES,"$17,791.25",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,"FALLON & WILKINSON, LLC",CONSERVATION SERVICES,"$18,441.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,BRUCE M WHITE,"OTHER ADVISORY, ASSISTNCE SVC","$7,020.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,BRUCE M WHITE,"OTHER ADVISORY, ASSISTNCE SVC","$12,372.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,CHRISTOPHER SHELTON CONSERVATION LLC,CONSERVATION SERVICES,"$24,960.00",
contaminated_office_name,118sdoc13,354,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,CHRISTOPHER SHELTON CONSERVATION LLC,CONSERVATION SERVICES,"$4,800.00",
contaminated_office_name,118sdoc13,355,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,THE UNIVERSITY OF VERMONT,RECORDS ARCHIVAL,"$173,984.79",
contaminated_office_name,118sdoc13,355,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,THE UNIVERSITY OF ALABAMA,RECORDS ARCHIVAL,"$56,210.74",
contaminated_office_name,118sdoc13,355,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,OKLAHOMA STATE UNIVERSITY,RECORDS ARCHIVAL,"$275,799.53",
contaminated_office_name,118sdoc13,355,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,OKLAHOMA STATE UNIVERSITY,RECORDS ARCHIVAL,$166.38,
contaminated_office_name,118sdoc13,355,SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,THE UNIVERSITY OF ALABAMA,RECORDS ARCHIVAL,"$23,316.17",
