reason,source_doc,reference_page,raw_office,payee,description,amount,detail
contaminated_office_name,117sdoc8,307,CARES ACT EMERG. APPROP. P.L. 116-136 Funding Year X (NO-YEAR) MISCELLANEOUS ITEMS,IBM CORP,SOFT MAINT - ALL APPLICATIONS,"$7,811.11",
contaminated_office_name,117sdoc8,323,SECRETARY - FINANCIAL SYSTEM MODERNIZATION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,DEFINITIVE LOGIC CORPORATION,ENGINEERING & TECHNICAL SERVICES,"$44,071.23",
contaminated_office_name,117sdoc8,323,SECRETARY - FINANCIAL SYSTEM MODERNIZATION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,CONSEQTA TECHNOLOGY LLC,SOFTWARE-EXT DEV (EXP),"$355,060.00",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,JACKSON ART CARE LLC,CONSERVATION SERVICES,"$3,966.25",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,LOUDERMILK CONSERVATION LLC,CONSERVATION SERVICES,"$3,871.25",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,HEADLEY CONSERVATION SERVICES LLC,CONSERVATION SERVICES,"$1,740.00",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,FALLON & WILKINSON LLC,CONSERVATION SERVICES,"$5,900.00",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,FALLON & WILKINSON LLC,CONSERVATION SERVICES,"$8,800.00",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,FALLON & WILKINSON LLC,CONSERVATION SERVICES,"$8,800.00",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,VON BAEYER CONSERVATION LLC,CONSERVATION SERVICES,"$7,033.37",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,COMPTON STUDIOS LLC,CONSERVATION SERVICES,"$7,100.00",
contaminated_office_name,117sdoc8,324,SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,B R HOWARD AND ASSOCIATES INC,CONSERVATION SERVICES,"$4,065.00",
contaminated_office_name,117sdoc8,2068,GIFT SHOP Funding Year X (REVOLVING) SENATE GIFT SHOP REVOLVING FUND,NCR CORPORATION,CHECKING ACCOUNT SERVICE CHARGES,$26.03,
contaminated_office_name,117sdoc8,2068,GIFT SHOP Funding Year X (REVOLVING) SENATE GIFT SHOP REVOLVING FUND,DOUGLAS P MUELLER VISUAL,CONSULTANT SERVICES FOR COMMITTEES,$765.00,
contaminated_office_name,117sdoc8,2068,GIFT SHOP Funding Year X (REVOLVING) SENATE GIFT SHOP REVOLVING FUND,NCR CORPORATION,CHECKING ACCOUNT SERVICE CHARGES,$38.55,
contaminated_office_name,117sdoc8,2068,GIFT SHOP Funding Year X (REVOLVING) SENATE GIFT SHOP REVOLVING FUND,WIPFLI LLP,SOFT MAINT - MAINFRAME COMP,$185.00,
contaminated_office_name,117sdoc8,2068,GIFT SHOP Funding Year X (REVOLVING) SENATE GIFT SHOP REVOLVING FUND,NCR CORPORATION,CHECKING ACCOUNT SERVICE CHARGES,$59.63,
contaminated_office_name,117sdoc8,2068,GIFT SHOP Funding Year X (REVOLVING) SENATE GIFT SHOP REVOLVING FUND,NCR CORPORATION,CHECKING ACCOUNT SERVICE CHARGES,$80.03,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,CITIBANK - PURCHASE CARD,CERT PURCH EQUIP - WIRELESS DEVICES,$287.88,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,CITIBANK - PURCHASE CARD,CERT PURCH EQUIP - WIRELESS DEVICES,$119.95,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,SERGEANT AT ARMS,CERT PURCH EQUIP - WIRELESS DEVICES,$49.99,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,SERGEANT AT ARMS,CERT PURCH EQUIP - WIRELESS DEVICES,$49.99,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,SERGEANT AT ARMS,CERT PURCH EQUIP - WIRELESS DEVICES,$299.84,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,SERGEANT AT ARMS,CERT PURCH EQUIP - WIRELESS DEVICES,$249.95,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,CITIBANK - PURCHASE CARD,PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,$40.62,
contaminated_office_name,117sdoc8,2069,PHOTOGRAPHIC STUDIO Funding Year X (REVOLVING) SENATE PHOTOGRAPHIC STUDIO REVOLVING FUND,CITIBANK - PURCHASE CARD,SOFTWARE-PURCH-SOFT LICENCES- CERT (EXP),$105.99,
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,SERGEANT AT ARMS,RECORDING STUDIO CERTIFICATIONS,"-$5,074.15",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,SERGEANT AT ARMS,RECORDING STUDIO CERTIFICATIONS,"-$4,825.60",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,SERGEANT AT ARMS,RECORDING STUDIO CERTIFICATIONS,"-$5,289.00",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,SERGEANT AT ARMS,RECORDING STUDIO CERTIFICATIONS,"-$4,824.00",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,SERGEANT AT ARMS,RECORDING STUDIO CERTIFICATIONS,"-$5,168.10",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,SERGEANT AT ARMS,RECORDING STUDIO CERTIFICATIONS,"-$2,888.25",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,"ONE DIVERSIFIED, LLC",PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,"$74,656.02",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,"ONE DIVERSIFIED, LLC",SOFTWARE-PURCH-SOFT LICENCES- CERT (EXP),"$21,289.12",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,"LEVIN PROFESSIONAL SERVICES, INC.",PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,$230.00,
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,TOWER PRODUCTS INCORPORATED,PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,"$2,849.76",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,DIGITAL VIDEO GROUP INC.,PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,"$7,500.00",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,DIGITAL VIDEO GROUP INC.,PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,"$3,798.00",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,"VIZUALL, INC",SOFTWARE-PURCH-SOFT LICENCES- CERT (EXP),"$10,989.90",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,"LEVIN PROFESSIONAL SERVICES, INC.",PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,"$48,490.00",
contaminated_office_name,117sdoc8,2070,RECORDING STUDIO Funding Year X (REVOLVING) SENATE RECORDING STUDIO REVOLVING FUND,B&H PUBLISHING INC,PURCH AUDIO/VIDEO/PHOTO EQUIP-EXPENDABLE,"$1,155.00",
contaminated_office_name,117sdoc8,2071,DANIEL WEBSTER SENATE PAGE RESIDENCE Funding Year X (REVOLVING) DANIEL WEBSTER SENATE PAGE RESIDENCE REVOLVING FUND,CITIBANK - PURCHASE CARD,TRAINING/CONFERENCE FEES,"$2,745.00",
contaminated_office_name,117sdoc8,2072,SENATE HAIR CARE Funding Year X (REVOLVING) SENATE HAIR CARE SERVICES REVOLVING FUND,"HARER, THAO BUI",HAIR STYLIST,"$25,494.96",
contaminated_office_name,117sdoc8,2072,SENATE HAIR CARE Funding Year X (REVOLVING) SENATE HAIR CARE SERVICES REVOLVING FUND,"BROWN, CINDI M",SUPERVISOR OF SENATE HAIR CARE,"$25,436.70",
unparseable_date,117sdoc8,2231,MEMBER COMPENSATION,,CIVILIAN PERSONNEL BENEFITS,"$3,225,225.86",end_date=CIVILIAN PERSONNEL BENEFITS
