reason,source_doc,reference_page,raw_office,payee,description,amount,detail
duplicate_rows_advisory,112sdoc10,1513,SENATOR BILL NELSON,,STAFF ASSISTANT,"9,249.96",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1513,SENATOR BILL NELSON,,STAFF ASSISTANT,"11,475.00",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1513,SENATOR BILL NELSON,,LEGISLATIVE CORRESPONDENT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1528,SENATOR RAND PAUL,,STAFF ASSISTANT,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1529,SENATOR RAND PAUL,,INTERN FROM MAY. 21 TO JUN. 29,"1,689.99",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1529,SENATOR RAND PAUL,,INTERN FROM JUL. 9 TO AUG. 17,"1,689.99",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1574,SENATOR MARK PRYOR,,STAFF ASSISTANT,"20,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1574,SENATOR MARK PRYOR,,INTERN FROM MAY. 29 TO JUN. 29,"1,033.32",appears 9x on same page
duplicate_rows_advisory,112sdoc10,1574,SENATOR MARK PRYOR,,INTERN FROM JUL. 2 TO AUG. 3,"1,066.66",appears 7x on same page
duplicate_rows_advisory,112sdoc10,1574,SENATOR MARK PRYOR,,INTERN FROM JUL. 6 TO AUG. 7,"1,066.66",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1586,SENATOR JOHN F. REED,,SENATE AIDE,"36,024.48",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1586,SENATOR JOHN F. REED,,LEGISLATIVE ASSISTANT,"34,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1587,SENATOR JOHN F. REED,,PAID INTERN FROM MAY. 29 TO JUN. 29,"1,325.41",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1587,SENATOR JOHN F. REED,,PAID INTERN FROM JUL. 2 TO AUG. 3,"1,368.16",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1595,SENATOR HARRY REID,,REGIONAL REPRESENTATIVE,"18,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1606,SENATOR JAMES E. RISCH,,LEGISLATIVE ASSISTANT,"33,999.96",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1606,SENATOR JAMES E. RISCH,,REGIONAL DIRECTOR,"27,499.92",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1607,SENATOR JAMES E. RISCH,,INTERN TO APR. 6,200.00,appears 2x on same page
duplicate_rows_advisory,112sdoc10,1607,SENATOR JAMES E. RISCH,,INTERN FROM MAY. 29 TO AUG. 10,"2,399.99",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1607,SENATOR JAMES E. RISCH,,INTERN FROM SEP. 10,700.00,appears 3x on same page
duplicate_rows_advisory,112sdoc10,1627,"SENATOR JOHN D. ROCKEFELLER, IV",,STAFF ASSISTANT,"22,428.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1628,"SENATOR JOHN D. ROCKEFELLER, IV",,DC INTERN FROM JUN. 4 TO JUN. 29,938.86,appears 4x on same page
duplicate_rows_advisory,112sdoc10,1628,"SENATOR JOHN D. ROCKEFELLER, IV",,DC INTERN FROM JUL. 9 TO AUG. 3,902.76,appears 4x on same page
duplicate_rows_advisory,112sdoc10,1633,SENATOR MARCO RUBIO,,LEGISLATIVE ASSISTANT,"39,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1634,SENATOR MARCO RUBIO,,REGIONAL DIRECTOR,"34,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1634,SENATOR MARCO RUBIO,,CONSTITUENT SERVICES REPRESENTATIVE,"18,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1634,SENATOR MARCO RUBIO,,REGIONAL DIRECTOR,"27,499.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1650,SENATOR BERNARD SANDERS,,LEGISLATIVE ASSISTANT,"30,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1650,SENATOR BERNARD SANDERS,,INTERN FROM SEP. 4,"1,364.99",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1679,"SENATOR JEFFERSON B. SESSIONS, III",,LAW CLERK FROM MAY. 14 TO JUN. 23,"3,499.98",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1679,"SENATOR JEFFERSON B. SESSIONS, III",,INTERN FROM MAY. 21 TO JUN. 16,999.97,appears 8x on same page
duplicate_rows_advisory,112sdoc10,1679,"SENATOR JEFFERSON B. SESSIONS, III",,INTERN FROM JUN. 18 TO JUL. 13,999.96,appears 9x on same page
duplicate_rows_advisory,112sdoc10,1679,"SENATOR JEFFERSON B. SESSIONS, III",,INTERN FROM JUL. 16 TO AUG. 11,999.97,appears 13x on same page
duplicate_rows_advisory,112sdoc10,1689,SENATOR JEANNE SHAHEEN,,SPECIAL ASSISTANT FOR CONSTITUENT SERVICES,"19,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1729,SENATOR DEBBIE A. STABENOW,,STAFF ASSISTANT,"20,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1730,SENATOR DEBBIE A. STABENOW,,SENIOR POLICY ADVISOR,"32,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1730,SENATOR DEBBIE A. STABENOW,,LEGISLATIVE CORRESPONDENT,"17,499.96",appears 4x on same page
duplicate_rows_advisory,112sdoc10,1730,SENATOR DEBBIE A. STABENOW,,LEGISLATIVE AIDE,"22,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1730,SENATOR DEBBIE A. STABENOW,,STAFF ASSISTANT,"15,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1741,SENATOR JON TESTER,,REGIONAL DIRECTOR,"30,749.94",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1742,SENATOR JON TESTER,,LEGISLATIVE CORRESPONDENT,"16,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1758,SENATOR JOHN R. THUNE,,LEGISLATIVE CORRESPONDENT,"19,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1758,SENATOR JOHN R. THUNE,,INTERN TO MAY. 18,"1,600.00",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1758,SENATOR JOHN R. THUNE,,INTERN FROM MAY. 21 TO JUN. 29,"1,299.99",appears 4x on same page
duplicate_rows_advisory,112sdoc10,1758,SENATOR JOHN R. THUNE,,INTERN FROM JUL. 2 TO AUG. 17,"1,533.32",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1758,SENATOR JOHN R. THUNE,,INTERN FROM AUG. 21,"1,333.33",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1768,SENATOR PATRICK J.TOOMEY,,STAFF ASSISTANT,"16,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1768,SENATOR PATRICK J.TOOMEY,,STAFF ASSISTANT,"17,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1790,SENATOR MARK UDALL (CO),,REGIONAL DIRECTOR,"24,754.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1791,SENATOR MARK UDALL (CO),,REGIONAL DIRECTOR,"24,754.92",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1791,SENATOR MARK UDALL (CO),,CONSTITUENT SERVICES ADVOCATE,"16,749.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1806,SENATOR TOM UDALL (NM),,FIELD REPRESENTATIVE,"26,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1806,SENATOR TOM UDALL (NM),,FIELD REPRESENTATIVE,"24,500.00",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1807,SENATOR TOM UDALL (NM),,INTERN FROM JUN. 1 TO JUN. 30,"1,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1827,SENATOR DAVID VITTER,,LEGISLATIVE CORRESPONDENT,"16,499.92",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1847,SENATOR MARK WARNER,,STAFF ASSISTANT,"16,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1869,SENATOR JIM WEBB,,INTERN TO MAY. 30,833.32,appears 2x on same page
duplicate_rows_advisory,112sdoc10,1869,SENATOR JIM WEBB,,INTERN FROM MAY. 29 TO AUG. 1,"3,149.98",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1902,SENATOR ROGER WICKER,,INTERN TO MAY. 4,849.99,appears 3x on same page
duplicate_rows_advisory,112sdoc10,1902,SENATOR ROGER WICKER,,INTERN FROM MAY. 21 TO JUN. 29,974.98,appears 9x on same page
duplicate_rows_advisory,112sdoc10,1902,SENATOR ROGER WICKER,,INTERN FROM JUL. 2 TO AUG. 3,799.99,appears 7x on same page
duplicate_rows_advisory,112sdoc10,1902,SENATOR ROGER WICKER,,INTERN FROM SEP. 4,675.00,appears 4x on same page
duplicate_rows_advisory,112sdoc10,1918,SENATOR RON WYDEN,,FIELD REPRESENTATIVE,"31,597.40",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1950,JOINT ECONOMIC COMMITTEE,,POLICY ANALYST,"32,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1951,JOINT ECONOMIC COMMITTEE,,RESEARCH ASSISTANT,"20,865.01",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1955,LEGISLATIVE COUNSEL,,SENIOR COUNSEL,"85,657.44",appears 4x on same page
duplicate_rows_advisory,112sdoc10,1955,LEGISLATIVE COUNSEL,,ASSISTANT COUNSEL,"84,729.48",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1956,LEGISLATIVE COUNSEL,,ASSISTANT COUNSEL,"84,729.48",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1956,LEGISLATIVE COUNSEL,,ASSISTANT COUNSEL,"50,907.42",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1956,LEGISLATIVE COUNSEL,,STAFF ATTORNEY,"38,999.94",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1956,LEGISLATIVE COUNSEL,,STAFF ATTORNEY FROM SEP. 4,"5,437.49",appears 3x on same page
duplicate_rows_advisory,112sdoc10,1956,LEGISLATIVE COUNSEL,,INTERN FROM MAY. 21 TO JUL. 27,"8,933.33",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1975,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81C(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,SENIOR PROFESSIONAL STAFF MEMBER,"68,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1988,"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,PROFESSIONAL STAFF MEMBER,"68,552.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,1995,BUDGET BUDGET - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF MEMBER,"84,729.48",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2002,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,DEMOCRATIC STAFF ASSISTANT,"18,000.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2023,ETHICS COMMITTEE ON ETHICS - FY 2012 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,COUNSEL,"67,072.44",appears 3x on same page
duplicate_rows_advisory,112sdoc10,2023,ETHICS COMMITTEE ON ETHICS - FY 2012 EXPENSES OF INQUIRIES AND INVESTIGATIONS,,STAFF ASSISTANT,"15,999.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2029,FINANCE FINANCE - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,TAX COUNSEL,"51,499.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2030,FINANCE FINANCE - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,ASSOCIATE TO MAY. 18,"2,560.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2030,FINANCE FINANCE - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,ASSOCIATE FROM JUL. 9 TO AUG. 3,"1,333.33",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2030,FINANCE FINANCE - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,ASSOCIATE FROM AUG. 28,"1,760.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2030,FINANCE FINANCE - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,ASSOCIATE FROM SEP. 5,"1,386.66",appears 4x on same page
duplicate_rows_advisory,112sdoc10,2039,FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF MEMBER,"39,221.38",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2039,FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,INTERN FROM JUL. 1 TO AUG. 10,"1,333.33",appears 11x on same page
duplicate_rows_advisory,112sdoc10,2039,FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,INTERN TO MAY. 5,699.99,appears 3x on same page
duplicate_rows_advisory,112sdoc10,2040,FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,INTERN FROM JUL. 1 TO AUG. 10,"1,333.33",appears 4x on same page
duplicate_rows_advisory,112sdoc10,2040,FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,INTERN FROM SEP. 27,30.46,appears 4x on same page
duplicate_rows_advisory,112sdoc10,2048,HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF MEMBER,"27,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2049,HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,MINORITY INTERN FROM MAY. 29 TO JUL. 13,"2,812.48",appears 4x on same page
duplicate_rows_advisory,112sdoc10,2049,HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,MINORITY INTERN FROM JUL. 9 TO AUG. 24,"2,874.99",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2076,INTELLIGENCE SELECT COM ON INTEL - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF MEMBER,"62,499.96",appears 3x on same page
duplicate_rows_advisory,112sdoc10,2076,INTELLIGENCE SELECT COM ON INTEL - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF/COUNSEL,"62,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2077,INTELLIGENCE SELECT COM ON INTEL - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF MEMBER,"67,500.00",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2077,INTELLIGENCE SELECT COM ON INTEL - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF MEMBER,"62,499.96",appears 8x on same page
duplicate_rows_advisory,112sdoc10,2077,INTELLIGENCE SELECT COM ON INTEL - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,PROFESSIONAL STAFF MEMBER,"77,499.96",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2084,JUDICIARY JUDICIARY - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,COUNSEL,"52,999.92",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2084,JUDICIARY JUDICIARY - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,COMMUNICATIONS DIRECTOR FROM AUG. 3,"27,600.72",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2085,JUDICIARY JUDICIARY - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,INTERN FROM JUN. 4 TO AUG. 3,"3,666.63",appears 3x on same page
duplicate_rows_advisory,112sdoc10,2085,JUDICIARY JUDICIARY - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,LEGISLATIVE COUNSEL FROM AUG. 27,"4,249.99",appears 2x on same page
duplicate_rows_advisory,112sdoc10,2085,JUDICIARY JUDICIARY - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,INTERN FROM SEP. 10,"1,283.32",appears 2x on same page
